ticket,direction,volume,entry_time_utc,entry_price,exit_time_utc,exit_price,duration_min,profit_usd,exit_reason,worst_drawdown_usd,worst_drawdown_pts,best_profit_usd,time_to_worst_min,time_to_best_min,hour_id,positions_open_at_entry,entry_atr14_h1,entry_atr14_m1,entry_balance,entry_ema200_m1,entry_ema20_h1,entry_ema20_m1,entry_ema50_h1,entry_ema50_m1,entry_equity,entry_h1_body_pts,entry_h1_candle,entry_h1_downwick_pts,entry_h1_forming,entry_h1_higher_high,entry_h1_lower_low,entry_h1_upwick_pts,entry_m15_candle,entry_m15_forming,entry_m1_body_pts,entry_m1_candle,entry_m1_downwick_pts,entry_m1_high_minus_prevhigh,entry_m1_low_minus_prevlow,entry_m1_upwick_pts,entry_m5_candle,entry_m5_forming,entry_minute_of_hour,entry_price_ask,entry_price_bid,entry_px_vs_ema200_m1,entry_px_vs_ema20_h1,entry_px_vs_ema20_m1,entry_px_vs_ema50_h1,entry_px_vs_ema50_m1,entry_range24h_pct,entry_rsi14_h1,entry_rsi14_m1,entry_spread_pts,exit_atr14_h1,exit_atr14_m1,exit_balance,exit_ema200_m1,exit_ema20_h1,exit_ema20_m1,exit_ema50_h1,exit_ema50_m1,exit_equity,exit_h1_body_pts,exit_h1_candle,exit_h1_downwick_pts,exit_h1_forming,exit_h1_higher_high,exit_h1_lower_low,exit_h1_upwick_pts,exit_m15_candle,exit_m15_forming,exit_m1_body_pts,exit_m1_candle,exit_m1_downwick_pts,exit_m1_high_minus_prevhigh,exit_m1_low_minus_prevlow,exit_m1_upwick_pts,exit_m5_candle,exit_m5_forming,exit_minute_of_hour,exit_price_ask,exit_price_bid,exit_px_vs_ema200_m1,exit_px_vs_ema20_h1,exit_px_vs_ema20_m1,exit_px_vs_ema50_h1,exit_px_vs_ema50_m1,exit_range24h_pct,exit_rsi14_h1,exit_rsi14_m1,exit_spread_pts,entry_user_sl,entry_user_tp,final_user_sl,final_user_tp
1045626902,SELL,0.02,2026-08-27T18:18:06,79920.47,2026-08-27T19:04:05,80222.61,46.0,-6.04,sl,-5.87,-293.6,3.54,45.9,2.9,496626,1,627.16,95.02,136.58,80354.37,79519.53,80230.58,79085.42,80385.68,136.13,70.99,green,141.91,red,True,False,419.96,red,red,90.34,red,7.87,-181.44,-90.62,14.6,red,red,18,79942.76,79932.76,below,above,below,above,below,3.353,74.1,24.2,10.0,619.67,50.02,130.54,80222.87,79580.4,80085.34,79127.42,80086.57,130.54,292.51,red,412.43,green,False,True,0.0,green,green,21.49,green,32.37,38.53,23.22,16.25,green,green,4,80212.34,80202.34,below,above,above,above,above,3.342,69.4,82.5,10.0,0.0,0.0,80222.61,79749.26
1045651479,SELL,0.02,2026-08-27T19:27:44,80080.92,2026-08-27T19:59:55,79930.92,32.2,3.0,tp,-3.22,-161.0,3.31,4.3,31.3,496627,2,627.9,52.44,130.54,80212.36,79580.4,80140.05,79127.42,80132.2,125.26,292.51,red,412.43,red,False,True,0.0,green,red,29.02,red,2.69,-6.68,-25.49,9.21,red,red,27,80091.78,80081.78,below,above,below,above,below,3.347,69.4,41.6,10.0,639.69,46.15,133.54,80163.7,79580.4,80006.06,79127.42,80051.87,123.95,292.51,red,412.43,red,False,True,0.0,red,red,18.44,red,7.06,-26.6,-25.99,0.0,green,red,59,79940.63,79930.63,below,above,below,above,below,3.354,69.4,35.9,10.0,0.0,0.0,80308.88,79930.92
1045676357,BUY,0.02,2026-08-27T21:16:20,80144.88,2026-08-27T21:19:00,80016.75,2.7,-2.56,sl,-2.59,-129.7,0.0,2.7,-0.3,496629,2,623.54,42.48,133.54,80094.25,79659.7,80093.58,79195.78,80060.09,129.87,199.83,green,37.84,green,False,False,17.52,red,green,34.84,green,10.89,22.61,4.8,1.4,green,green,16,80144.83,80134.83,above,above,above,above,above,2.896,67.0,62.4,10.0,624.05,44.99,130.98,80092.18,79659.7,80075.83,79195.78,80056.04,123.93,199.83,green,37.84,red,False,False,17.52,red,red,52.48,red,0.07,-4.27,-16.82,0.0,green,red,19,80025.21,80015.21,below,above,below,above,below,2.901,67.0,46.8,10.0,0.0,0.0,80026.03,80255.69
1045676525,SELL,0.03,2026-08-27T21:20:47,80017.6,2026-08-27T21:58:28,80183.75,37.7,-4.98,sl,-5.01,-167.1,1.24,37.2,22.2,496629,2,625.06,46.15,130.98,80091.49,79659.7,80070.63,79195.78,80054.69,123.7,199.83,green,37.84,red,False,False,17.52,red,red,9.02,red,13.34,-17.94,-21.11,33.36,red,red,20,80027.41,80017.41,below,above,below,above,below,2.9,67.0,41.0,10.0,627.37,34.96,126.0,80089.8,79659.7,80104.88,79195.78,80083.08,124.03,199.83,green,37.84,green,False,False,17.52,red,green,7.74,green,6.03,11.42,14.42,3.67,green,green,58,80194.7,80184.7,above,above,above,above,above,2.894,67.0,82.5,10.0,0.0,0.0,80181.91,79870.44
1045677815,BUY,0.04,2026-08-27T21:59:07,80207.12,2026-08-27T22:16:35,80407.12,17.5,8.0,tp,-1.12,-28.1,8.16,-0.1,16.9,496629,2,628.42,34.09,126.0,80090.92,79659.7,80114.15,79195.78,80087.76,124.15,199.83,green,37.84,green,False,False,17.52,red,green,30.19,green,0.0,37.78,13.76,11.27,green,green,59,80209.16,80199.16,above,above,above,above,above,2.894,67.0,83.3,10.0,572.74,51.83,134.0,80120.05,79711.49,80255.75,79235.48,80182.82,138.82,86.68,green,137.23,green,True,False,0.0,green,green,64.74,green,2.67,30.23,-4.85,0.0,green,green,16,80421.06,80411.06,above,above,above,above,above,2.886,65.5,65.7,10.0,0.0,0.0,79977.64,80407.12
1045686227,SELL,0.03,2026-08-27T22:37:06,80166.14,2026-08-27T22:43:16,80315.95,6.2,-4.5,sl,-4.28,-142.6,0.3,5.9,-0.1,496630,2,578.19,47.07,134.0,80153.79,79711.49,80265.5,79235.48,80242.01,131.17,86.68,green,137.23,red,True,False,0.0,red,red,83.54,red,6.52,-22.1,-69.23,0.0,green,red,37,80176.88,80166.88,above,above,below,above,below,2.895,65.5,23.7,10.0,578.19,50.77,129.5,80160.17,79711.49,80264.42,79235.48,80246.35,131.2,86.68,green,137.23,green,True,False,0.0,red,green,52.27,green,0.75,32.75,16.77,6.19,red,green,43,80317.06,80307.06,above,above,above,above,above,2.89,65.5,56.1,10.0,0.0,0.0,80315.95,80030.45
1045691773,BUY,0.04,2026-08-27T23:07:23,80249.08,2026-08-27T23:15:13,80148.81,7.8,-4.01,sl,-4.33,-108.2,1.5,7.6,1.6,496631,2,522.73,28.55,129.5,80183.01,79768.6,80265.41,79278.6,80258.99,128.76,113.5,green,42.76,red,True,False,138.58,green,red,6.19,green,3.9,-9.39,-1.18,5.5,red,red,7,80249.08,80239.08,above,above,below,above,below,2.892,59.1,42.5,10.0,529.59,38.64,125.49,80185.86,79768.6,80237.58,79278.6,80248.05,122.42,113.5,green,42.76,red,True,False,138.58,red,red,33.27,red,36.89,-18.33,-66.7,0.0,red,red,15,80157.99,80147.99,below,above,below,above,below,2.896,59.1,18.4,10.0,0.0,0.0,80151.5,80445.49
1045696100,BUY,0.05,2026-08-27T23:24:37,80377.23,2026-08-28T00:56:43,80595.95,92.1,10.94,tp,-10.58,-211.6,11.32,40.4,91.4,496631,2,536.66,57.07,125.49,80199.3,79768.6,80303.83,79278.6,80277.13,128.51,113.5,green,42.76,green,True,False,138.58,red,green,19.1,green,16.87,27.11,53.94,8.11,green,green,24,80377.46,80367.46,above,above,above,above,above,2.888,59.1,64.0,10.0,508.65,55.6,136.43,80298.83,79816.31,80454.94,79317.44,80410.12,146.66,42.42,red,128.72,green,False,True,106.49,green,green,41.48,green,22.17,46.79,-10.41,38.67,green,green,56,80601.31,80591.31,above,above,above,above,above,2.88,54.9,65.9,10.0,0.0,0.0,80135.43,80595.95
1045643004,BUY,0.03,2026-08-27T19:06:05,80250.37,2026-08-28T00:57:44,80651.99,351.6,12.05,tp,-11.47,-382.2,13.9,52.9,350.9,496627,1,621.79,46.72,130.54,80223.28,79580.4,80113.88,79127.42,80098.54,130.34,292.51,red,412.43,green,False,True,0.0,green,green,33.36,green,0.0,6.61,17.23,3.56,green,green,6,80253.67,80243.67,above,above,above,above,above,3.34,69.4,83.1,10.0,516.51,63.98,148.48,80302.82,79816.31,80478.4,79317.44,80421.51,148.48,42.42,red,128.72,green,False,True,106.49,green,green,63.37,green,11.61,48.65,52.15,23.84,green,green,57,80721.67,80711.67,above,above,above,above,above,2.876,54.9,78.7,10.0,0.0,0.0,79737.29,80651.99
1045762142,BUY,0.02,2026-08-28T04:15:08,79888.79000000001,2026-08-28T05:01:42,79591.49,46.6,-5.95,sl,-6.02,-300.8,1.79,45.9,3.9,496636,1,500.48,71.0,148.48,80084.76,79935.08,79799.26,79447.87,79840.17,148.68,119.09,red,35.57,green,False,False,127.25,green,green,29.03,green,0.58,2.46,14.33,4.03,green,green,15,79908.88,79898.88,below,below,above,above,above,3.674,54.9,54.8,10.0,458.83,40.57,142.53,79956.36,79907.32,79667.69,79455.77,79726.22,142.53,168.31,red,45.13,red,False,True,166.72,red,red,31.76,red,12.89,-24.82,-43.71,0.0,red,red,1,79597.96,79587.96,below,below,below,above,below,3.689,38.8,32.5,10.0,0.0,0.0,79594.88,80042.22
1045771141,BUY,0.02,2026-08-28T05:04:07,79711.79000000001,2026-08-28T05:09:46,79563.48,5.7,-2.9699999999999998,sl,-3.0,-149.9,0.45,4.9,-0.1,496637,1,464.87,41.87,142.53,79948.16,79907.32,79671.15,79455.77,79721.02,142.31,168.31,red,45.13,green,False,True,166.72,red,green,99.66,green,20.18,67.78,-10.65,0.0,red,green,4,79711.24,79701.24,below,below,above,above,below,3.684,38.8,57.1,10.0,467.12,49.97,139.56,79932.64,79907.32,79652.78,79455.77,79704.19,139.56,168.31,red,45.13,red,False,True,166.72,red,red,27.17,red,42.08,-34.2,-68.25,0.39,green,red,9,79574.17,79564.17,below,below,below,above,below,3.69,38.8,36.1,10.0,0.0,0.0,79563.48,80325.6
1045777753,BUY,0.02,2026-08-28T05:31:17,79755.06,2026-08-28T06:08:55,79905.06,37.6,3.0,tp,-2.2,-109.9,3.13,26.7,36.7,496637,1,469.09,43.11,139.56,79877.09,79907.32,79665.72,79455.77,79676.08,139.29,168.31,red,45.13,green,False,True,166.72,green,green,38.14,green,0.0,28.11,26.74,6.34,green,green,31,79751.41,79741.41,below,below,above,above,above,3.682,38.8,61.8,10.0,462.63,47.95,142.56,79855.26,79886.31,79805.13,79464.69,79775.74,149.74,43.17,green,87.84,green,False,True,198.63,red,green,21.85,green,0.0,12.12,18.34,18.54,green,green,8,79921.65,79911.65,above,above,above,above,above,3.66,37.0,63.2,10.0,0.0,0.0,79553.36,79905.06
1045779540,BUY,0.01,2026-08-28T05:35:50,79848.02,2026-08-28T06:12:50,79897.15000000001,37.0,0.49,manual,-2.03,-202.9,0.66,22.2,33.2,496637,3,475.29,48.16,139.56,79874.23,79907.32,79711.95,79455.77,79695.05,144.71,168.31,red,45.13,green,False,True,166.72,green,green,40.85,green,0.0,23.31,11.2,13.53,green,green,35,79848.0,79838.0,below,below,above,above,above,3.664,38.8,77.5,10.0,462.82,43.14,143.05,79856.22,79886.31,79829.81,79464.69,79791.07,149.03,43.17,green,87.84,green,False,True,198.63,red,green,21.04,green,5.9,1.3,2.1,16.84,green,green,12,79907.8,79897.8,above,above,above,above,above,3.661,37.0,78.5,10.0,0.0,0.0,79551.01,80149.1
1045777910,BUY,0.04,2026-08-28T05:31:48,79748.17,2026-08-28T08:48:29,79551.88,196.7,-7.85,sl,-8.48,-211.9,10.04,196.2,79.2,496637,2,469.09,43.11,139.56,79877.06,79907.32,79665.42,79455.77,79675.95,138.82,168.31,red,45.13,green,False,True,166.72,green,green,38.14,green,0.0,28.11,26.74,6.34,green,green,31,79748.19,79738.19,below,below,above,above,above,3.682,38.8,61.3,10.0,419.91,46.52,135.2,79782.09,79867.55,79713.27,79489.34,79741.98,135.72,222.52,red,107.96,red,False,True,8.33,red,red,8.6,green,15.99,18.82,-21.13,53.25,red,red,48,79582.75,79572.75,below,below,below,above,below,3.28,35.9,18.8,10.0,0.0,0.0,79551.88,80340.46
1045871473,SELL,0.02,2026-08-28T08:46:08,79608.85,2026-08-28T09:01:28,79457.53,15.3,3.03,tp,-0.82,-41.2,3.38,0.9,14.9,496640,2,415.42,40.08,143.05,79786.18,79867.55,79743.36,79489.34,79755.69,137.27,222.52,red,107.96,red,False,True,8.33,red,red,76.58,red,4.42,-12.34,-78.72,26.45,red,red,46,79618.85,79608.85,below,below,below,above,below,3.278,35.9,25.0,10.0,399.88,54.56,138.23,79750.79,79834.93,79570.71,79490.82,79653.27,141.96,150.78,red,55.29,red,False,True,174.02,red,red,22.42,red,41.65,-3.59,-43.62,0.21,red,red,1,79451.96,79441.96,below,below,below,below,below,3.285,37.8,32.7,10.0,0.0,0.0,79860.02,79457.53
1045873728,SELL,0.05,2026-08-28T08:49:38,79526.6,2026-08-28T10:02:16,79262.24,72.6,13.22,manual,-4.24,-84.8,15.3,4.4,15.4,496640,2,423.06,50.06,135.2,79779.38,79867.55,79694.13,79489.34,79732.95,136.15,222.52,red,107.96,red,False,True,8.33,red,red,32.97,red,20.63,-39.96,-35.97,20.25,red,red,49,79536.6,79526.6,below,below,below,above,below,3.282,35.9,17.4,10.0,402.68,31.41,151.45,79573.38,79783.26,79311.51,79482.78,79367.6,151.45,232.83,red,68.99,red,False,True,0.21,green,red,15.53,red,0.0,8.71,-2.61,24.95,red,red,2,79262.24,79252.24,below,below,below,below,below,3.293,38.0,42.1,10.0,0.0,0.0,80011.82,79191.07
1045918284,BUY,0.02,2026-08-28T10:37:54,79352.91,2026-08-28T10:56:14,79502.91,18.3,3.0,tp,-0.93,-46.6,3.07,7.1,18.1,496642,1,425.27,39.81,101.45,79470.55,79783.26,79279.59,79482.78,79274.67,101.24,232.83,red,68.99,green,False,True,0.21,green,green,20.8,green,0.0,-10.43,23.35,0.0,green,green,37,79352.63,79342.63,below,below,above,below,above,3.289,38.0,80.5,10.0,433.43,41.94,204.45,79455.25,79783.26,79384.17,79482.78,79335.38,204.45,232.83,red,68.99,green,False,True,0.21,green,green,1.57,green,11.37,34.24,36.79,43.16,green,green,56,79514.42,79504.42,above,below,above,above,above,3.283,38.0,70.6,10.0,0.0,0.0,78990.47,79502.91
1045940106,BUY,0.02,2026-08-28T11:20:06,79736.55,2026-08-28T11:36:03,79606.11,15.9,-2.61,sl,-2.63,-131.7,0.71,15.9,4.9,496643,1,437.15,38.31,204.45,79496.33,79762.23,79644.39,79485.89,79533.34,204.28,274.46,green,287.49,green,True,True,17.43,green,green,65.7,green,0.0,62.19,29.67,8.04,green,green,20,79738.05,79728.05,above,below,above,above,above,3.273,39.6,65.9,10.0,439.33,43.0,201.84,79525.05,79762.23,79673.69,79485.89,79606.14,201.84,274.46,green,287.49,green,True,True,17.43,red,red,54.32,red,13.89,-49.17,-69.03,1.4,green,red,36,79625.41,79615.41,above,below,below,above,above,3.278,39.6,38.6,10.0,0.0,0.0,79606.11,79886.55
1045947163,SELL,0.03,2026-08-28T11:39:07,79583.93000000001,2026-08-28T11:43:55,79636.44,4.8,-1.5699999999999998,manual,-1.56,-52.0,0.38,2.9,-0.1,496643,1,439.33,44.5,201.84,79527.03,79762.23,79652.25,79485.89,79604.52,201.68,274.46,green,287.49,green,True,True,17.43,red,red,29.38,red,2.85,-35.64,-19.08,15.03,green,red,39,79589.18,79579.18,above,below,below,above,below,3.28,39.6,28.4,10.0,439.33,41.56,200.27,79530.14,79762.23,79637.89,79485.89,79604.95,200.27,274.46,green,287.49,green,True,True,17.43,red,red,44.39,green,0.05,30.34,14.27,4.25,red,green,43,79636.44,79626.44,above,below,below,above,above,3.278,39.6,44.2,10.0,0.0,0.0,79777.43,79442.86
1045951281,BUY,0.04,2026-08-28T11:47:11,79650.0,2026-08-28T11:51:14,79557.01,4.0,-3.7199999999999998,sl,-4.24,-106.0,0.0,3.8,-0.2,496643,1,439.33,34.38,200.27,79534.03,79762.23,79635.59,79485.89,79608.7,199.87,274.46,green,287.49,green,True,True,17.43,red,green,7.6,green,0.0,3.82,8.23,1.68,green,green,47,79649.92,79639.92,above,below,above,above,above,3.277,39.6,30.6,10.0,439.33,27.48,196.55,79536.11,79762.23,79618.8,79485.89,79605.36,196.55,274.46,green,287.49,red,True,True,17.43,red,red,34.57,red,1.72,-6.42,-36.19,7.76,red,red,51,79560.01,79550.01,above,below,below,above,below,3.281,39.6,35.8,10.0,0.0,0.0,79566.9,79970.52
1045952562,SELL,0.06,2026-08-28T11:51:32,79556.71,2026-08-28T12:41:25,79340.58,49.9,12.97,tp,-10.07,-167.8,13.97,26.5,49.5,496643,1,439.33,27.48,196.55,79536.2,79762.23,79619.7,79485.89,79605.73,195.78,274.46,green,287.49,red,True,True,17.43,red,red,34.57,red,1.72,-6.42,-36.19,7.76,red,red,51,79569.48,79559.48,above,below,below,above,below,3.28,39.6,37.5,10.0,446.89,44.49,209.52,79539.06,79746.72,79463.72,79490.46,79527.46,212.09,34.14,green,26.31,red,True,False,172.11,red,red,41.43,red,10.18,-46.2,-32.12,0.44,red,red,41,79342.25,79332.25,below,below,below,below,below,3.29,38.5,1.7,10.0,0.0,0.0,79785.38,79340.58
1045979611,SELL,0.02,2026-08-28T12:33:06,79471.07,2026-08-28T12:43:18,79321.07,10.2,3.0,tp,-0.6,-30.2,3.23,-0.1,9.9,496644,2,436.38,41.84,196.55,79550.61,79746.72,79552.43,79490.46,79576.72,200.24,34.14,green,26.31,red,True,False,172.11,red,red,29.15,red,0.0,-20.59,-5.39,1.49,red,red,33,79489.11,79479.11,below,below,below,below,below,3.284,38.5,33.0,10.0,447.92,46.76,212.52,79535.02,79746.72,79440.24,79490.46,79512.67,212.52,34.14,green,26.31,red,True,False,172.11,red,red,27.81,green,20.72,16.58,-7.31,9.15,red,red,43,79319.52,79309.52,below,below,below,below,below,3.291,38.5,14.0,10.0,0.0,0.0,79735.25,79321.07
1046005344,SELL,0.02,2026-08-28T13:08:28,79381.56,2026-08-28T13:27:11,79042.17,18.7,6.79,tp,-0.28,-14.0,7.45,-0.5,18.5,496645,1,438.44,46.43,212.52,79506.7,79714.89,79410.28,79487.34,79446.01,212.32,188.88,red,117.94,red,False,True,124.44,red,red,9.71,green,9.35,-12.93,-6.82,47.65,green,red,8,79391.56,79381.56,below,below,below,below,below,3.288,33.2,48.5,10.0,463.38,55.84,219.31,79473.48,79714.89,79310.18,79487.34,79372.46,219.31,188.88,red,117.94,red,False,True,124.44,red,red,47.68,red,2.66,-20.0,-20.73,2.04,red,red,27,79134.78,79124.78,below,below,below,below,below,3.298,33.2,19.7,10.0,0.0,0.0,79491.2,79231.56
1046082532,SELL,0.02,2026-08-28T14:14:23,78629.97,2026-08-28T14:37:09,79446.61,22.8,-16.33,sl,-16.28,-814.1,2.54,22.6,1.6,496646,1,520.65,199.8,219.31,79333.35,79679.12,78890.36,79481.7,79078.55,219.51,72.61,red,331.03,red,False,True,146.66,green,red,63.84,red,175.94,-99.28,-149.91,0.0,green,red,14,78620.02,78610.02,below,below,below,below,below,3.915,32.8,20.2,10.0,520.65,136.22,202.98,79252.39,79679.12,79045.23,79481.7,79019.14,202.98,72.61,red,331.03,green,False,True,146.66,green,green,76.58,green,20.5,43.67,59.44,0.26,green,green,37,79454.11,79444.11,above,below,above,below,above,3.874,32.8,82.2,10.0,0.0,0.0,79446.61,78479.97
1046160602,SELL,0.02,2026-08-28T15:31:04,79235.49,2026-08-28T15:40:54,79085.49,9.8,3.0,tp,-0.5,-25.1,3.24,-0.1,8.9,496647,2,497.52,104.77,202.98,79320.59,79667.35,79373.26,79484.7,79358.25,193.82,220.09,green,910.36,red,True,True,168.75,green,red,93.04,red,129.95,4.52,-164.58,5.27,red,red,31,79245.49,79235.49,below,below,below,below,below,3.884,30.1,35.1,10.0,501.55,90.62,205.98,79307.56,79667.35,79248.88,79484.7,79300.83,192.29,220.09,green,910.36,red,True,True,168.75,green,red,48.91,red,0.0,-37.75,-5.84,10.7,red,red,40,79083.36,79073.36,below,below,below,below,below,3.892,30.1,20.9,10.0,0.0,0.0,79888.65,79085.49
1046116699,BUY,0.03,2026-08-28T14:40:04,79529.81,2026-08-28T15:58:13,78399.57,78.2,-33.9,sl,-34.75,-1158.5,10.34,77.9,19.9,496646,1,520.65,151.09,202.98,79261.15,79679.12,79173.92,79481.7,79078.73,202.12,72.61,red,331.03,green,False,True,146.66,green,green,144.84,red,27.49,-44.21,-49.26,56.0,green,green,40,79510.91,79500.91,above,below,above,above,above,3.871,32.8,78.5,10.0,551.7,82.3,172.08,79203.64,79667.35,78711.53,79484.7,78967.73,172.08,220.09,green,910.36,red,True,True,168.75,red,red,58.59,red,0.0,-11.84,-30.4,6.65,red,red,58,78383.28,78373.28,below,below,below,below,below,3.999,30.1,19.2,10.0,0.0,0.0,78399.57,80342.49
1046198521,SELL,0.02,2026-08-28T16:13:02,77917.09,2026-08-28T16:15:59,77767.09,3.0,3.0,tp,-0.44,-21.8,3.53,-0.0,2.0,496648,2,537.69,140.08,172.08,79051.16,79539.91,78211.47,79439.95,78574.07,189.14,1231.86,red,22.3,red,True,True,314.28,red,red,39.03,red,21.11,-153.72,-32.77,0.0,green,red,13,77927.09,77917.09,below,below,below,below,below,4.665,20.9,28.9,10.0,547.03,130.68,175.08,79025.44,79539.91,78128.46,79439.95,78510.92,199.04,1231.86,red,22.3,red,True,True,314.28,red,red,62.0,red,0.0,-47.15,-66.24,25.45,red,red,16,77756.29,77746.29,below,below,below,below,below,4.843,20.9,23.3,10.0,0.0,0.0,78424.11,77767.09
1046184373,SELL,0.04,2026-08-28T15:58:38,78359.27,2026-08-28T16:25:11,76941.09,26.6,56.73,tp,-5.15,-128.7,57.27,-0.6,26.4,496647,1,552.56,84.78,172.08,79203.5,79667.35,78710.26,79484.7,78967.2,171.65,220.09,green,910.36,red,True,True,168.75,red,red,58.59,red,0.0,-11.84,-30.4,6.65,red,red,58,78369.91,78359.91,below,below,below,below,below,4.015,30.1,18.9,10.0,605.1,140.69,231.81,78875.69,79539.91,77664.18,79439.95,78155.61,231.81,1231.86,red,22.3,red,True,True,314.28,red,red,177.46,red,69.1,-226.59,-232.37,0.0,red,red,25,76940.44,76930.44,below,below,below,below,below,5.951,20.9,9.3,10.0,0.0,0.0,79880.46,76941.09
1046248884,SELL,0.03,2026-08-28T17:25:19,77931.07,2026-08-28T17:25:31,77911.62,0.2,0.58,manual,-0.46,-15.4,1.1,-0.3,-0.3,496649,2,624.6,91.96,231.81,78411.15,79371.55,77929.32,79374.7,77908.45,230.49,553.75,red,916.24,green,False,True,78.79,green,red,3.48,red,16.41,-81.27,-22.21,35.53,red,red,25,77941.07,77931.07,below,below,above,below,above,5.963,21.0,49.4,10.0,624.6,93.69,232.39,78410.8,79371.55,77926.0,79374.7,77907.08,230.79,553.75,red,916.24,green,False,True,78.79,green,red,3.48,red,16.41,-81.27,-22.21,35.53,red,red,25,77906.23,77896.23,below,below,below,below,below,5.966,21.0,46.4,10.0,0.0,77840.64,0.0,77840.64
1046244463,BUY,0.02,2026-08-28T17:14:51,77976.02,2026-08-28T18:20:33,77620.17,65.7,-7.12,sl,-7.12,-355.9,2.97,65.2,4.2,496649,1,618.76,103.84,231.81,78461.16,79371.55,77840.73,79374.7,77869.89,231.65,553.75,red,916.24,green,False,True,78.79,red,green,10.98,red,0.01,99.64,26.71,113.99,green,green,14,77977.82,77967.82,below,below,above,below,above,5.961,21.0,73.6,10.0,620.14,58.0,225.27,78166.59,79231.5,77766.7,79316.97,77821.38,225.27,125.74,green,136.07,red,False,False,224.03,red,red,67.34,red,4.36,-60.94,-66.16,0.0,red,red,20,77630.17,77620.17,below,below,below,below,below,5.987,24.4,28.7,10.0,0.0,0.0,77627.65,78126.02
1046288600,SELL,0.02,2026-08-28T19:04:51,77509.88,2026-08-28T19:08:02,77658.33,3.2,-2.9699999999999998,sl,-2.96,-148.0,0.27,3.1,-0.8,496651,2,634.5,72.19,225.27,77919.49,79071.38,77494.01,79247.69,77532.29,227.34,350.09,red,305.1,red,False,True,36.85,green,red,49.67,red,2.85,-42.56,-15.57,31.06,green,red,4,77514.48,77504.48,below,below,above,below,below,5.996,23.3,69.1,10.0,634.89,62.66,222.3,77907.48,79071.38,77533.63,79247.69,77544.21,220.07,350.09,red,305.1,green,False,True,36.85,green,green,60.48,green,19.81,48.65,-14.83,0.0,red,green,8,77660.53,77650.53,below,below,above,below,above,5.985,23.3,69.8,10.0,0.0,0.0,77658.33,77359.41
1046289937,BUY,0.03,2026-08-28T19:09:05,77689.03,2026-08-28T19:21:10,77789.03,12.1,3.0,tp,-2.39,-79.7,3.77,7.9,11.9,496651,2,636.49,61.27,222.3,77905.3,79071.38,77548.36,79247.69,77549.9,218.92,350.09,red,305.1,green,False,True,36.85,green,green,43.48,green,2.42,59.43,75.88,17.94,red,green,9,77687.55,77677.55,below,below,above,below,above,5.983,23.3,72.3,10.0,646.09,54.63,225.3,77878.89,79071.38,77638.76,79247.69,77596.82,219.12,350.09,red,305.1,green,False,True,36.85,green,green,35.84,green,6.45,48.72,32.06,18.91,green,green,21,77792.18,77782.18,below,below,above,below,above,5.975,23.3,69.7,10.0,0.0,0.0,0.0,77789.03
1046310120,SELL,0.02,2026-08-28T20:33:14,77312.2,2026-08-28T22:34:23,77622.31,121.2,-6.21,sl,-6.1,-305.1,1.65,120.8,85.8,496652,2,656.73,43.21,225.3,77694.89,78927.56,77445.13,79181.58,77490.6,232.95,10.08,green,210.11,red,False,False,253.03,red,red,48.97,red,38.25,-59.92,-86.23,9.7,red,red,33,77323.74,77313.74,below,below,below,below,below,6.011,22.6,39.1,10.0,648.64,35.5,219.09,77507.67,78647.7,77522.98,79043.39,77469.06,217.99,34.25,red,138.8,green,False,True,131.77,green,green,15.57,red,3.75,2.63,19.61,3.96,green,green,34,77623.13,77613.13,above,below,above,below,above,5.988,18.3,71.8,10.0,0.0,0.0,77622.31,77162.2
1046347688,BUY,0.02,2026-08-29T08:20:51,77544.46,2026-08-29T08:26:49,77575.9,6.0,0.63,tp,-0.72,-35.8,0.63,0.1,5.2,496664,3,265.46,21.84,219.09,77551.71,78008.15,77529.57,78584.72,77541.2,216.57,152.97,green,33.43,red,True,False,59.78,red,green,29.5,green,13.49,28.88,-1.97,0.83,green,red,20,77545.6,77535.6,below,below,above,below,below,3.89,42.5,57.2,10.0,265.46,23.37,219.72,77551.36,78008.15,77537.97,78584.72,77542.36,217.38,152.97,green,33.43,red,True,False,59.78,red,green,8.54,green,0.52,-12.54,1.18,1.61,green,green,26,77579.04,77569.04,above,below,above,below,above,3.888,42.5,68.1,10.0,0.0,0.0,77462.72,77575.9
1046349373,BUY,0.02,2026-08-29T08:48:43,77625.2,2026-08-29T09:08:27,77597.75,19.7,-0.54,manual,-1.46,-73.2,1.08,1.3,17.3,496664,3,265.95,22.81,219.72,77553.16,78008.15,77564.49,78584.72,77554.14,217.18,152.97,green,33.43,green,True,False,59.78,red,green,36.0,green,0.0,34.27,12.7,0.0,green,green,48,77625.2,77615.2,above,below,above,below,above,3.886,42.5,70.6,10.0,242.36,30.81,219.18,77563.4,77973.01,77609.13,78548.09,77586.35,216.84,29.25,green,145.25,red,False,False,3.16,green,red,10.74,red,4.07,-54.58,37.91,16.7,green,red,8,77607.76,77597.76,above,below,below,below,above,3.887,52.7,56.9,10.0,0.0,0.0,77497.56,77683.5
