tb,time,src,era,kind,d,pnl,R,tpf,spread_med24,spread_over_range24,spread_over_atr,tp_over_spread,stop_over_spread,atr_over_price,rng60,rng360,rng1440,absret60,absret360,absret1440,sd60,sd360,sd1440,er60,er360,er1440,signac360,flips_per_day,bos_per_day,cont_per_flip,med_flip_gap_min,trend_age_min,flip_share20,own20_tpf,own50_tpf,own20_R,own50_R,own20_flip_R,own20_cont_R,mkt20_fwd5,mkt20_fwd15,mkt20_fwd30,mkt20_ge05
1770405840,2026-02-06T19:24:00,V2,DISC,flip,1,10.3107,0.8,1,12.6,0.07697,0.07615,40.91587,51.14444,23.54753,151.07,172.18,163.69,741.49628,4857.56258,20405.40441,15.17688,17.27842,20.93353,0.16204,0.08613,0.03085,0.04735,4,22,4.5,197.0,0.0,0.6,0.45,0.36,-0.19264,-0.35558,-0.28224,-0.37472,0.2166,0.17363,0.48514,0.4
1770410100,2026-02-06T20:35:00,V2,DISC,cont,1,-14.7458,-1.0063,0,12.6,0.07949,0.09375,46.51667,58.14603,18.94623,129.925,170.625,158.515,581.57491,4735.43152,19656.54271,11.6497,16.73368,20.19749,0.13174,0.09229,0.0531,-0.01393,3,21,6.0,197.0,71.0,0.6,0.4,0.36,-0.28331,-0.35576,-0.2829,-0.37472,0.21916,-0.02188,0.17387,0.35
1770411360,2026-02-06T20:56:00,V2,DISC,flip,-1,-9.5586,-1.0071,0,12.6,0.0808,0.09929,30.13175,37.66508,18.1249,125.385,165.105,155.935,636.35733,4614.29332,19747.59403,13.38007,16.12869,20.00019,0.15136,0.06328,0.05184,-0.00836,4,21,4.25,126.0,0.0,0.6,0.4,0.36,-0.28331,-0.35576,-0.2829,-0.37472,0.21916,-0.02188,0.17387,0.35
1770417000,2026-02-06T22:30:00,V2,DISC,flip,1,9.0688,0.8,1,12.6,0.08574,0.14177,35.9873,44.98413,12.54742,86.99,137.04,146.96,398.63432,3833.3847,18140.30321,8.79299,13.6659,18.29619,0.17498,0.04946,0.0531,0.00279,5,22,3.4,94.0,0.0,0.6,0.45,0.38,-0.19304,-0.3195,-0.19278,-0.37472,0.14068,-0.00266,0.07703,0.35
1770418440,2026-02-06T22:54:00,V2,DISC,cont,1,-10.1018,-1.0033,0,12.6,0.08658,0.09206,31.9627,39.95317,19.14128,107.605,135.18,145.535,536.5585,3885.35404,17879.17522,11.36946,13.89395,18.15579,0.32159,0.0486,0.05632,0.00279,5,23,3.6,94.0,24.0,0.55,0.4,0.36,-0.28336,-0.35562,-0.19278,-0.46504,0.14068,-0.00266,0.07703,0.35
1770422400,2026-02-07T00:00:00,V2,DISC,flip,-1,7.8811,0.8,1,12.6,0.0893,0.12907,31.2746,39.09286,13.89105,103.495,119.305,141.09,579.30318,3603.98711,17832.79617,12.48093,12.85987,17.82487,0.25272,0.0155,0.05853,-0.02507,5,24,3.8,92.0,0.0,0.6,0.4,0.36,-0.28295,-0.35574,-0.28314,-0.46504,0.11462,-0.15964,-0.08802,0.4
1770433860,2026-02-07T03:11:00,V2,DISC,flip,1,9.4022,0.8,1,12.6,0.09974,0.12542,37.31032,46.6381,14.21694,63.165,90.81,126.325,339.5488,2824.21768,14911.86799,7.6018,10.41898,14.17308,0.09181,0.03222,0.05847,-0.00836,6,25,3.16667,92.0,0.0,0.6,0.4,0.38,-0.28308,-0.31964,-0.10273,-0.46498,0.1632,-0.11835,-0.06444,0.35
1770443460,2026-02-07T05:51:00,V2,DISC,flip,-1,-4.9226,-1.019,0,12.6,0.10375,0.14065,15.33651,19.17063,12.79798,80.04,85.67,121.45,448.39302,2675.83823,14696.26039,10.07608,9.85771,13.8418,0.24137,0.02857,0.03463,-0.03064,7,27,2.85714,94.0,0.0,0.6,0.45,0.4,-0.19295,-0.28352,-0.10273,-0.46498,0.17375,-0.06428,-0.04606,0.35
1770444960,2026-02-07T06:16:00,V2,DISC,cont,-1,-7.2698,-1.0068,0,12.6,0.10536,0.11368,22.92222,28.65238,15.8565,88.8,83.925,119.595,487.11456,2651.38515,14531.58545,10.48747,9.65989,13.63326,0.28899,0.01983,0.03911,0.00836,7,28,3.0,94.0,25.0,0.6,0.45,0.4,-0.19295,-0.28352,-0.10273,-0.46498,0.17375,-0.06428,-0.04606,0.35
1770446700,2026-02-07T06:45:00,V2,DISC,cont,-1,7.0058,0.8,1,12.6,0.10691,0.13612,27.80079,34.75079,13.2606,74.955,81.985,117.86,424.57362,2605.80281,14383.25343,9.55929,9.56602,13.51757,0.14159,0.00048,0.04703,0.02507,7,29,3.14286,94.0,54.0,0.6,0.45,0.4,-0.19295,-0.28352,-0.10273,-0.46498,0.18224,-0.12619,-0.07099,0.35
1770447900,2026-02-07T07:05:00,V2,DISC,cont,-1,6.0371,0.8,1,12.6,0.1066,0.05752,23.95714,29.94603,31.91971,110.09,83.825,118.195,589.53357,2732.05163,14634.86171,12.88193,10.01901,13.51682,0.38592,0.07246,0.03752,0.03064,7,30,3.28571,94.0,74.0,0.6,0.45,0.4,-0.19295,-0.28352,-0.10273,-0.46498,0.12534,-0.16879,-0.14824,0.3
1770538920,2026-02-08T08:22:00,V2,DISC,flip,1,28.9926,0.8,1,12.6,0.19191,0.13757,115.05,143.8127,13.08131,48.185,42.44,65.655,294.5864,1325.14964,8467.29348,7.6261,5.36828,8.64015,0.31637,0.06225,0.02937,0.0195,1,1,0.0,160.0,0.0,0.5,0.5,0.4,-0.1037,-0.28356,-0.19368,-0.28442,0.14082,0.02237,0.07283,0.3
1770564300,2026-02-08T15:25:00,V2,DISC,flip,-1,6.2571,0.8,1,12.6,0.20435,0.1257,24.83016,31.0373,14.11496,66.39,74.13,61.66,340.1872,2196.8034,7643.23573,7.38187,8.03307,7.5212,0.07987,0.04226,0.03059,-0.04178,2,6,2.0,160.0,0.0,0.55,0.5,0.42,-0.1037,-0.2474,-0.10351,-0.28442,-0.00785,-0.00364,-0.00631,0.2
1770580200,2026-02-08T19:50:00,V2,DISC,flip,1,-6.3722,-1.0026,0,12.6,0.2109,0.18431,20.17698,25.22143,9.57726,56.85,68.92,59.745,245.11129,1907.77601,7155.81101,5.27527,7.04471,6.89284,0.12355,0.00555,0.03921,-0.0585,3,8,1.66667,160.0,0.0,0.55,0.55,0.44,-0.01341,-0.21137,-0.10351,-0.28442,0.03206,0.0291,0.08745,0.2
1770583620,2026-02-08T20:47:00,V2,DISC,flip,-1,3.9661,0.8,1,12.6,0.20876,0.23457,15.7381,19.67302,7.57781,57.74,67.215,60.355,323.4175,1915.78702,7271.43412,8.19148,7.26907,6.99664,0.14886,0.02097,0.02687,-0.0585,3,8,1.66667,160.0,57.0,0.55,0.55,0.44,-0.01341,-0.21137,-0.10351,-0.28442,0.05784,-0.02806,0.08754,0.2
1770586680,2026-02-08T21:38:00,V2,DISC,cont,-1,-8.938,-1.0054,0,12.6,0.20816,0.16572,28.22222,35.27778,10.76458,58.295,65.65,60.53,282.80884,1821.04494,7324.67991,6.43715,6.88591,7.01462,0.21308,0.03202,0.0204,-0.0195,4,10,1.5,160.0,50.0,0.55,0.55,0.44,-0.01341,-0.21137,-0.10351,-0.28442,0.05087,-0.04078,0.02406,0.15
1770625860,2026-02-09T08:31:00,V2,DISC,flip,-1,27.7328,0.8,1,12.6,0.1693,0.10028,110.05079,137.56349,18.0381,82.765,67.51,74.425,376.63522,2055.48946,9299.6827,8.81533,7.52731,9.13836,0.35282,0.05604,0.00842,-0.04178,5,13,1.6,191.0,0.0,0.6,0.55,0.46,-0.0135,-0.17533,-0.10337,-0.28398,0.07393,0.24236,0.10951,0.2
1770658500,2026-02-09T17:35:00,V2,DISC,flip,1,10.2032,0.8,1,12.6,0.15197,0.09649,40.48889,50.61111,18.54017,122.05,107.93,82.91,604.02972,3049.89089,10357.39562,13.75074,12.05433,10.45834,0.25336,0.07786,0.00341,-0.09192,5,9,0.8,265.0,0.0,0.65,0.55,0.48,-0.0135,-0.13932,-0.01333,-0.28398,0.08599,0.28404,0.1686,0.25
1770668700,2026-02-09T20:25:00,V2,DISC,flip,-1,-3.0802,-1.0391,0,12.6,0.14282,0.11463,9.41032,11.7627,15.57909,92.495,122.895,88.225,423.06126,3234.02752,10781.61447,9.02699,12.55981,10.73416,0.00602,0.07378,0.00578,-0.12535,5,11,1.2,265.0,0.0,0.7,0.55,0.5,-0.0135,-0.10328,-0.01333,-0.28398,0.06432,0.30548,0.15341,0.25
1770670020,2026-02-09T20:47:00,V2,DISC,flip,1,-2.8852,-1.0156,0,12.6,0.14198,0.15158,9.01905,11.27381,11.73703,91.265,115.83,88.745,434.37738,3049.90692,10795.54029,9.41988,11.31493,10.75114,0.00025,0.08455,0.00079,-0.12535,6,12,1.0,265.0,0.0,0.7,0.55,0.5,-0.0135,-0.10328,-0.01333,-0.28398,0.07496,0.29067,0.09896,0.25
1770672660,2026-02-09T21:31:00,V2,DISC,flip,-1,3.7131,0.8,1,12.6,0.14153,0.20879,14.73492,18.41825,8.59323,75.895,107.03,89.03,317.00101,2819.69441,10891.51329,6.75229,10.46453,10.74817,0.1288,0.06272,0.00816,-0.09192,6,12,1.0,170.0,0.0,0.7,0.55,0.5,-0.0135,-0.10328,-0.01333,-0.28398,0.01897,-0.04915,-0.50773,0.15
1770715380,2026-02-10T09:23:00,V2,DISC,flip,1,-3.561,-1.0134,0,12.6,0.1582,0.2248,11.15556,13.94444,8.085,63.91,64.94,79.645,299.60791,1890.35879,9677.38483,6.30381,6.86743,9.21952,0.18952,0.02371,0.0064,-0.04178,5,14,1.8,170.0,0.0,0.7,0.55,0.48,-0.01526,-0.14008,-0.01569,-0.28398,0.13385,0.04294,-0.50802,0.15
1770716160,2026-02-10T09:36:00,V2,DISC,flip,-1,-1.9864,-1.0057,0,12.6,0.15829,0.21179,6.27063,7.8381,8.61568,60.17,63.795,79.6,289.73038,1859.76064,9675.66891,6.22295,6.59411,9.19636,0.08983,0.02481,0.0112,-0.01393,6,15,1.5,115.0,0.0,0.7,0.55,0.48,-0.01526,-0.14008,-0.01569,-0.28398,0.13385,0.04294,-0.50802,0.15
1770716880,2026-02-10T09:48:00,V2,DISC,cont,-1,-3.6338,-1.0122,0,12.6,0.15932,0.23762,11.39683,14.24603,7.69036,52.015,62.685,79.085,275.39794,1861.81635,9651.03624,5.74905,6.59941,9.16927,0.07191,0.03457,0.01151,-0.0195,6,16,1.66667,115.0,12.0,0.7,0.55,0.48,-0.01526,-0.14008,-0.01569,-0.28398,0.13385,0.04294,-0.50802,0.15
1770719880,2026-02-10T10:38:00,V2,DISC,cont,-1,4.473,0.8,1,12.6,0.16425,0.22419,17.75,22.1873,8.15366,47.645,59.25,76.71,241.5479,1820.40807,9394.44303,5.11785,6.51617,8.93455,0.0853,0.06438,0.00512,-0.01393,6,16,1.66667,115.0,62.0,0.7,0.55,0.48,-0.01526,-0.14008,-0.01569,-0.28398,0.05466,0.00153,-0.52236,0.15
1770732600,2026-02-10T14:10:00,V2,DISC,flip,1,4.372,0.8,1,12.6,0.17055,0.15863,17.34921,21.68651,11.49736,66.235,59.62,73.88,328.65411,1837.47567,9098.76472,6.80931,6.57501,8.72312,0.25928,0.01415,0.01014,-0.01393,6,18,2.0,115.0,274.0,0.7,0.55,0.46,-0.01599,-0.17655,-0.0161,-0.19386,0.05843,-0.10074,-0.3871,0.15
1770749220,2026-02-10T18:47:00,V2,DISC,flip,-1,-8.2794,-1.0033,0,12.6,0.17409,0.09827,26.19683,32.74603,18.68372,96.345,103.07,72.375,554.95518,3328.54931,9239.67144,11.88715,12.64952,8.79453,0.32409,0.00385,0.0283,-0.08078,7,21,2.0,272.0,0.0,0.7,0.55,0.48,-0.01599,-0.14025,-0.0161,-0.19386,0.0662,-0.11977,-0.63789,0.05
1770816840,2026-02-11T13:34:00,V2,DISC,flip,1,10.8885,0.8,1,12.6,0.1793,0.08109,43.20794,54.01032,23.02754,68.045,62.97,70.275,407.3204,1863.03791,9111.51084,10.33179,7.26994,8.88014,0.09985,0.03706,0.02447,0.03064,3,12,3.0,272.0,0.0,0.7,0.5,0.46,-0.10616,-0.17632,-0.01596,-0.19386,-0.03318,-0.06285,-0.24389,0.15
1770821760,2026-02-11T14:56:00,V2,DISC,flip,-1,6.5966,0.8,1,12.6,0.17481,0.05946,26.17698,32.72143,31.78868,178.11,73.22,72.08,895.37114,2654.26088,9586.58746,19.68861,11.09126,9.30158,0.09451,0.01578,0.02807,0.06964,3,13,3.33333,170.0,0.0,0.7,0.5,0.46,-0.10616,-0.17632,-0.01596,-0.19386,-0.01504,-0.01248,-0.19826,0.2
1770822360,2026-02-11T15:06:00,V2,DISC,cont,-1,8.5018,0.8,1,12.6,0.17481,0.05808,33.7373,42.17143,32.75331,192.39,75.575,72.08,978.84122,2819.39323,9690.09713,20.96053,11.75107,9.38801,0.24273,0.03275,0.03879,0.0585,3,14,3.66667,170.0,10.0,0.7,0.5,0.46,-0.10616,-0.17632,-0.01596,-0.19386,-0.01504,-0.01248,-0.19826,0.2
1770836640,2026-02-11T19:04:00,V2,DISC,flip,1,-31.0,-1.0018,0,12.6,0.17241,0.13619,98.24048,122.80079,13.74179,89.2,128.315,73.08,449.53227,4071.38013,9667.52159,9.97894,15.20457,9.65967,0.33582,0.00962,0.02077,0.05292,3,12,3.0,248.0,0.0,0.75,0.6,0.5,0.07514,-0.10412,0.07471,-0.19386,0.02782,0.15946,0.02231,0.25
1770915180,2026-02-12T16:53:00,V2,DISC,cont,-1,-18.0828,-1.0028,0,12.6,0.17653,0.0712,57.24286,71.55397,26.98578,154.635,91.68,71.375,749.87755,2980.16439,9300.14681,15.91473,11.44036,8.77236,0.3383,0.11607,0.00851,0.0195,8,34,3.25,136.0,109.0,0.8,0.55,0.5,-0.01495,-0.10405,0.07498,-0.19386,0.06882,0.02141,0.03589,0.35
1770942720,2026-02-13T00:32:00,V2,DISC,flip,-1,1.3741,0.8,1,12.6,0.17853,0.19065,5.45238,6.81587,10.02278,59.29,72.01,70.575,318.52637,2312.37395,9379.91766,6.71906,8.28073,8.92512,0.20486,0.05388,0.02321,-0.03352,10,42,3.2,68.0,109.0,0.75,0.5,0.48,-0.10509,-0.1401,0.07498,-0.284,-0.23288,-0.3972,-0.28319,0.25
1770944340,2026-02-13T00:59:00,V2,DISC,cont,-1,-3.9938,-1.0006,0,12.6,0.17838,0.17431,12.67143,15.83968,10.97818,69.1,70.715,70.635,374.58877,2298.70087,9415.22995,7.59516,8.13872,8.92804,0.1504,0.02026,0.0251,-0.02235,11,42,2.81818,68.0,0.0,0.75,0.5,0.48,-0.10509,-0.1401,0.07498,-0.284,-0.24106,-0.39638,-0.37864,0.25
1770946200,2026-02-13T01:30:00,V2,DISC,flip,1,3.4909,0.8,1,12.6,0.17916,0.18527,13.85238,17.31587,10.26658,66.045,68.025,70.33,337.88081,2182.96068,9336.96556,6.74259,7.72665,8.91789,0.09976,0.03516,0.02514,-0.06145,12,42,2.5,68.0,0.0,0.75,0.5,0.48,-0.10509,-0.1401,0.07498,-0.284,-0.2568,-0.45245,-0.42368,0.25
1770947100,2026-02-13T01:45:00,V2,DISC,cont,1,-4.278,-1.0018,0,12.6,0.17933,0.17724,13.55714,16.94603,10.68287,64.18,67.06,70.26,319.88989,2133.61112,9261.26533,6.8937,7.67771,8.91272,0.30414,0.04316,0.02016,-0.08683,12,43,2.58333,68.0,15.0,0.75,0.5,0.48,-0.10509,-0.1401,0.07498,-0.284,-0.2568,-0.45245,-0.42368,0.25
1770949560,2026-02-13T02:26:00,V2,DISC,cont,1,-5.4626,-1.011,0,12.6,0.18093,0.20025,17.15238,21.44048,9.45279,62.615,63.515,69.64,300.52489,2007.20601,9253.20899,6.78148,7.23235,8.89829,0.25758,0.07693,0.01403,-0.07003,12,43,2.58333,68.0,56.0,0.75,0.5,0.48,-0.10509,-0.1401,0.07498,-0.284,-0.26082,-0.41329,-0.39922,0.3
1770957840,2026-02-13T04:44:00,V2,DISC,cont,-1,1.9733,0.8,1,12.6,0.18468,0.26853,7.83016,9.7881,7.076,49.225,57.655,68.225,254.87429,1749.21422,9165.60164,5.36372,6.4502,8.82525,0.16059,0.01581,0.01433,-0.04762,12,45,2.75,75.0,52.0,0.65,0.45,0.48,-0.19536,-0.14,0.07498,-0.28285,-0.28444,-0.4268,-0.46587,0.2
1770962340,2026-02-13T05:59:00,V2,DISC,cont,-1,-6.574,-1.005,0,12.6,0.18679,0.2419,20.76508,25.95635,7.87708,50.335,55.36,67.455,243.65476,1674.88926,9081.446,5.10426,6.03889,8.76701,0.09816,0.0081,0.01608,-0.00559,12,45,2.75,75.0,127.0,0.65,0.45,0.48,-0.19536,-0.14,0.07498,-0.28285,-0.265,-0.39691,-0.43188,0.2
1770972420,2026-02-13T08:47:00,V2,DISC,flip,1,10.4637,0.8,1,12.6,0.18656,0.20399,41.52222,51.90317,9.27178,58.795,52.185,67.54,334.36075,1618.59149,9077.7899,7.09061,5.84096,8.81582,0.25505,0.009,0.0058,0.0195,10,44,3.4,75.0,0.0,0.55,0.45,0.48,-0.19366,-0.14009,0.07498,-0.28306,-0.18572,-0.36194,-0.4237,0.15
1770987240,2026-02-13T12:54:00,V2,DISC,flip,1,4.9133,0.8,1,12.6,0.18984,0.2373,19.49683,24.37143,7.90549,52.935,55.155,66.37,276.59838,1709.7817,9004.04512,5.61625,6.01325,8.76824,0.09193,0.08719,0.00962,-0.07521,12,49,3.08333,102.0,0.0,0.55,0.5,0.5,-0.10288,-0.10399,0.07497,-0.28306,-0.26679,-0.42445,-0.1953,0.15
1770993240,2026-02-13T14:34:00,V2,DISC,cont,1,-7.5022,-1.0128,0,12.6,0.19113,0.10619,23.51587,29.39524,17.58102,80.405,57.48,65.925,407.37438,1797.78031,8966.26669,9.08929,6.52751,8.78993,0.01421,0.08996,0.01108,-0.03621,12,50,3.16667,102.0,100.0,0.55,0.5,0.5,-0.10288,-0.10399,0.07497,-0.28306,-0.23563,-0.39039,-0.15581,0.15
1770993900,2026-02-13T14:45:00,V2,DISC,cont,1,13.3854,0.8,1,12.6,0.19113,0.05254,53.11667,66.39603,35.41596,82.585,58.79,65.925,579.22835,2024.93877,9072.70452,15.14108,8.3657,9.05998,0.13277,0.08775,0.00345,-0.03621,12,51,3.25,102.0,111.0,0.55,0.5,0.5,-0.10288,-0.10399,0.07497,-0.28306,-0.23563,-0.39039,-0.15581,0.15
1771060980,2026-02-14T09:23:00,V2,DISC,flip,-1,-2.4024,-1.0024,0,12.6,0.25344,0.22906,7.60794,9.51032,7.90305,50.58,26.785,49.715,241.0472,932.93351,6941.28847,5.29908,4.22516,7.51706,0.0631,0.11925,0.05956,-0.08635,2,17,7.5,102.0,1229.0,0.45,0.55,0.52,-0.01256,-0.06803,0.16592,-0.28368,-0.22104,-0.26734,0.00242,0.3
1771082580,2026-02-14T15:23:00,V2,DISC,flip,1,-5.7562,-1.0089,0,12.6,0.26966,0.20098,18.1127,22.64127,8.97505,56.09,55.995,46.725,250.80752,1640.28061,6235.90311,4.99149,6.59114,6.49794,0.23474,0.02173,0.03666,-0.03064,2,7,2.5,136.0,0.0,0.5,0.55,0.52,-0.01207,-0.06806,0.0758,-0.28368,-0.20369,-0.22758,0.04236,0.35
1771157520,2026-02-15T12:12:00,V2,DISC,flip,-1,7.8722,0.8,1,12.6,0.2636,0.27214,31.23889,39.04841,6.60092,34.975,45.335,47.8,183.47988,1447.35482,5924.36744,3.86563,5.58154,5.86102,0.20681,0.00507,0.00581,-0.10306,3,8,1.66667,142.0,0.0,0.55,0.5,0.5,-0.10252,-0.10424,-0.01464,-0.28368,-0.18935,-0.19549,-0.04355,0.25
1771162080,2026-02-15T13:28:00,V2,DISC,cont,-1,5.4514,0.8,1,12.6,0.26264,0.16012,21.63254,27.04048,11.36306,70.85,49.11,47.975,432.57549,1646.66598,5980.48003,9.79313,6.39205,5.8832,0.35816,0.11944,0.00303,-0.08635,2,10,4.0,142.0,76.0,0.55,0.5,0.5,-0.10252,-0.10424,-0.01464,-0.28368,-0.11356,-0.06489,0.0815,0.3
1771163400,2026-02-15T13:50:00,V2,DISC,cont,-1,-5.8374,-1.0188,0,12.6,0.2636,0.13306,18.18889,22.73651,13.77328,94.985,49.73,47.8,500.40414,1732.42583,6102.87494,11.04699,6.78515,5.99641,0.32333,0.16428,0.01765,-0.07521,2,11,4.5,142.0,98.0,0.55,0.5,0.5,-0.10252,-0.10424,-0.01464,-0.28368,-0.11356,-0.06489,0.0815,0.3
1771165920,2026-02-15T14:32:00,V2,DISC,flip,1,-5.2858,-1.0227,0,12.6,0.26185,0.23869,16.40794,20.50952,7.6419,77.895,50.015,48.12,375.31237,1770.5495,6121.47831,7.85121,6.87696,6.04278,0.02204,0.09561,0.00794,-0.09192,3,12,3.0,142.0,0.0,0.55,0.5,0.52,-0.10252,-0.06813,0.07549,-0.28368,-0.09534,-0.11813,0.04166,0.3
1771171620,2026-02-15T16:07:00,V2,DISC,cont,-1,-5.6066,-1.0118,0,12.6,0.26521,0.20627,17.59127,21.98889,8.87851,48.395,50.62,47.51,250.1391,1776.71928,6106.97481,5.29285,6.84538,6.0292,0.17669,0.11478,0.02191,0.00279,3,15,4.0,142.0,39.0,0.45,0.5,0.5,-0.10329,-0.10451,0.07549,-0.28434,-0.16935,-0.24103,-0.28903,0.15
1771246260,2026-02-16T12:51:00,V2,DISC,flip,1,-9.4826,-1.0157,0,12.6,0.26468,0.11509,29.6381,37.04762,15.7035,69.41,41.245,47.605,437.68545,1512.12335,6313.53976,11.42443,6.61129,6.34157,0.36373,0.12674,0.00076,-0.03621,3,9,2.0,145.0,0.0,0.45,0.4,0.5,-0.28502,-0.1048,-0.01564,-0.37493,-0.08368,-0.12791,-0.23289,0.15
1771285860,2026-02-16T23:51:00,V2,DISC,flip,1,-9.2662,-1.006,0,12.6,0.2548,0.22234,29.24127,36.55159,8.22428,51.155,47.16,49.45,284.52569,1521.93931,6611.60571,5.90885,5.71526,6.88319,0.19559,0.09482,0.00457,-0.14206,3,4,0.33333,159.0,0.0,0.45,0.4,0.48,-0.28571,-0.14112,-0.10643,-0.37493,0.00472,-0.09541,-0.51919,0.15
1771305540,2026-02-17T05:19:00,V2,DISC,flip,-1,4.872,0.8,1,12.6,0.24764,0.21284,19.33333,24.16667,8.68598,44.005,49.36,50.88,220.13715,1623.08126,6939.54804,5.22983,6.09217,7.09532,0.24594,0.05032,0.00708,-0.01393,4,7,0.75,328.0,0.0,0.5,0.4,0.48,-0.28588,-0.14111,-0.19673,-0.37493,-0.02204,-0.14878,-0.53921,0.15
1771334640,2026-02-17T13:24:00,V2,DISC,flip,1,-12.2706,-1.0003,0,12.6,0.24872,0.16019,38.94127,48.67619,11.51792,49.55,43.66,50.66,274.17035,1312.45907,6597.03487,6.31798,5.08086,6.69279,0.1294,0.00407,0.0216,0.05587,4,10,1.5,328.0,0.0,0.5,0.4,0.5,-0.28588,-0.10497,-0.10478,-0.37493,-0.02657,-0.04609,-0.49907,0.15
1771339800,2026-02-17T14:50:00,V2,DISC,flip,-1,-5.3214,-1.0238,0,12.6,0.25413,0.05326,16.50079,20.62619,35.41909,79.27,48.965,49.58,614.49673,1793.23033,6727.89027,15.87654,8.24694,6.91982,0.33067,0.11371,0.03989,0.0838,5,11,1.2,328.0,0.0,0.5,0.4,0.5,-0.28588,-0.10497,-0.10478,-0.37493,-0.08501,-0.17655,-0.58285,0.1
1771343220,2026-02-17T15:47:00,V2,DISC,flip,1,10.1266,0.8,1,12.6,0.25342,0.1144,40.18492,50.23095,16.39258,119.175,56.72,49.72,534.77068,2048.22187,6678.36918,11.62235,9.07039,6.78345,0.09111,0.06355,0.00724,0.08939,5,11,1.2,159.0,0.0,0.55,0.4,0.48,-0.28586,-0.14098,-0.10401,-0.37493,-0.13994,-0.27178,-0.68559,0.05
1771346160,2026-02-17T16:36:00,V2,DISC,cont,1,-14.1168,-1.0025,0,12.6,0.25258,0.11183,44.70317,55.87937,16.55262,113.72,64.6,49.885,600.45518,2343.65883,6851.92498,12.89148,10.19598,7.14167,0.30357,0.01714,0.00934,0.10615,5,12,1.4,159.0,49.0,0.55,0.4,0.48,-0.28586,-0.14098,-0.10401,-0.37493,-0.10761,-0.17718,-0.60402,0.1
1771350060,2026-02-17T17:41:00,V2,DISC,flip,-1,-8.7088,-1.0059,0,12.6,0.24771,0.11702,27.48413,34.35476,16.07204,104.17,84.055,50.865,509.1425,2706.67425,7189.45351,10.9066,11.07711,7.3765,0.23224,0.04221,0.02026,0.10306,5,12,1.4,159.0,114.0,0.55,0.35,0.48,-0.37705,-0.14139,-0.1952,-0.37493,-0.11628,-0.21844,-0.65814,0.1
1771353600,2026-02-17T18:40:00,V2,DISC,flip,1,-6.5066,-1.0061,0,12.6,0.2408,0.13816,20.53175,25.66429,13.41799,88.04,93.62,52.325,475.90519,2938.31453,7322.44553,10.19427,11.69336,7.61925,0.29022,0.00935,3e-05,0.00279,7,14,1.0,159.0,0.0,0.6,0.4,0.46,-0.28653,-0.17744,-0.10453,-0.37474,-0.12034,-0.23475,-0.71247,0.1
1771358580,2026-02-17T20:03:00,V2,DISC,cont,-1,3.3866,0.8,1,12.6,0.22805,0.16608,13.43889,16.79841,11.21452,72.15,95.51,55.25,344.58965,3023.9708,7554.25306,7.17857,11.76374,7.74571,0.14281,0.02209,0.0049,-0.03064,7,14,1.0,159.0,83.0,0.65,0.35,0.46,-0.37683,-0.17717,-0.10454,-0.37474,-0.09985,-0.19948,-0.63839,0.1
1771380060,2026-02-18T02:01:00,V2,DISC,flip,1,2.3102,0.8,1,12.6,0.23977,0.26275,9.16746,11.45952,7.13859,52.245,44.375,52.55,296.34796,1474.776,7457.11347,6.5822,5.49991,7.65988,0.07217,0.06065,0.02828,-0.00836,8,20,1.5,184.0,0.0,0.65,0.35,0.46,-0.37688,-0.17716,-0.19484,-0.28457,-0.0035,0.07499,0.09728,0.25
1771382160,2026-02-18T02:36:00,V2,DISC,cont,1,3.5235,0.8,1,12.6,0.24184,0.24964,13.98254,17.47778,7.49068,49.97,42.68,52.1,238.59696,1396.65248,7306.60921,5.04876,5.18232,7.52274,0.29438,0.02317,0.03215,0.02507,8,20,1.5,184.0,35.0,0.65,0.35,0.46,-0.37688,-0.17716,-0.19484,-0.28457,0.00015,0.08445,0.041,0.25
1771405440,2026-02-18T09:04:00,V2,DISC,flip,-1,-1.98,-1.0127,0,12.6,0.25375,0.29051,6.20714,7.75873,6.37816,43.515,36.425,49.655,234.38571,1164.68735,7029.28005,5.27579,4.36616,7.36001,0.06356,0.07318,0.00565,-0.0585,8,28,2.5,184.0,0.0,0.65,0.4,0.46,-0.28624,-0.17716,-0.10468,-0.19424,0.13046,0.21162,0.30961,0.35
1771407720,2026-02-18T09:42:00,V2,DISC,flip,1,-2.8434,-1.0047,0,12.6,0.25605,0.32806,8.98413,11.23016,5.6304,38.86,36.7,49.21,188.1751,1185.22282,6986.86466,4.09843,4.45585,7.35199,0.0443,0.08129,0.00509,-0.10306,8,28,2.5,184.0,38.0,0.65,0.4,0.46,-0.28624,-0.17716,-0.10468,-0.19424,0.15148,0.15615,0.26326,0.35
1771409880,2026-02-18T10:18:00,V2,DISC,flip,-1,1.7374,0.8,1,12.6,0.25756,0.40491,6.89444,8.61825,4.57347,33.845,36.315,48.92,171.6507,1156.45786,6973.19309,3.55912,4.30844,7.30972,0.10954,0.05916,0.00442,-0.08635,10,29,1.9,86.0,0.0,0.65,0.4,0.46,-0.28624,-0.17716,-0.10468,-0.19424,0.14437,0.14314,0.26469,0.35
